experiment,game,method,trajectory_id,init_p1,init_p2,step,coop_p1,coop_p2,success
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,98,0.021911430989201203,0.02139691229545201,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,100,0.021444271452896964,0.020950461443294533,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,102,0.021066787948453885,0.020594435649735815,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,104,0.020639542228333075,0.020187530219771755,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,106,0.02017040399234685,0.019741800419535587,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,108,0.019724996483571122,0.019314786568656237,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,110,0.019300092464050924,0.01890941490216358,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,112,0.018951880243491,0.01857208292712805,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,114,0.01856430155976305,0.01819599097113794,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,116,0.018190731182144287,0.01783824137204303,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,118,0.017835169935046538,0.017494101092582322,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,120,0.01749316777395953,0.01716547988605243,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,122,0.017215722129348077,0.01690073941220821,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,124,0.016949709423346785,0.016644911729996346,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,126,0.01664454726228801,0.016348740700602934,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,128,0.016348700193086027,0.016067016228483815,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,130,0.016065520422590882,0.015793371787809853,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,132,0.01583490623042127,0.015573995387260751,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,134,0.015572871515643719,0.015316429230202367,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,136,0.015319503245136656,0.015068345551967894,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,138,0.015073959442929472,0.014830215190541765,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,139,0.014952841507663454,0.014716123884785999,0
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,0,0.7160760401583102,0.5157579399274104,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,2,0.7221594239940959,0.5508731993049419,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,4,0.7227038659901045,0.5743951082513626,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,6,0.7308280148841179,0.6021895539023013,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,8,0.7536468871562806,0.6429537442308946,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,10,0.765049930659939,0.6765983087928747,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,12,0.7715166278904486,0.6922012063566015,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,14,0.7886315817625645,0.7078418479007171,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,16,0.8123697468089306,0.7338825410095247,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,18,0.8306608045508198,0.762679082036614,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,20,0.8483627496904088,0.7902700322830706,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,22,0.8567952319723489,0.8075253608294085,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,24,0.8595361597393186,0.8114709003321993,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,26,0.8629758718834795,0.8234660125440664,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,28,0.8705707221243921,0.830669450982781,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,30,0.8789371354933876,0.8445911936085855,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,32,0.8853606039596377,0.8576760426734618,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,34,0.8881908050445427,0.8604225904987981,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,36,0.8909655320741646,0.8673489714561244,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,38,0.8971584802923834,0.8730637227313272,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,40,0.9039898048296979,0.8822131037469108,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,42,0.9083889336179191,0.8919180013909387,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,44,0.9144208584896728,0.8960702675663285,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,46,0.9176753574269748,0.9005883344949089,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,48,0.9191944168128243,0.9077899444414232,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,50,0.9221638583025706,0.9091683742288377,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,52,0.9252195010701232,0.9090973910504467,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,54,0.9310185158368736,0.9184266970695549,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,56,0.9314433193468201,0.9228450527967705,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,58,0.9338841462310191,0.9260314503059663,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,60,0.935773942661327,0.9271599900082749,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,62,0.9375346214397987,0.9296004996045425,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,64,0.9403769237916434,0.9315733141464391,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,66,0.9434794518130714,0.9340598349823217,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,68,0.9440051313204061,0.9359005783451766,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,70,0.9444866663398943,0.9371256653397503,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,72,0.9461500234823372,0.9400840076129828,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,74,0.9482781248285149,0.9415399944627341,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,76,0.9501505149855713,0.9434059050168836,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,78,0.9511207541519089,0.9450280973024398,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,80,0.9519520717895781,0.9473437611975448,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,82,0.9545186463558613,0.949604924352445,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,84,0.9552341358912803,0.9519886079038764,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,86,0.9564032620165563,0.9543096805436916,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,88,0.9566591436648912,0.9555960828893632,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,90,0.9575618985655164,0.9572350349002242,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,92,0.958868855856061,0.9584280406177845,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,94,0.9593124680711398,0.9585807556156865,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,96,0.9603691480574307,0.9597919022740936,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,98,0.9614567181035345,0.9597152951864732,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,100,0.9619457328926658,0.9604396358458649,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,102,0.9626526638025186,0.9609241990216031,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,104,0.9632996681110996,0.9608054368190966,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,106,0.9647325109575593,0.9612206489678551,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,108,0.9652196011655836,0.9614890183825873,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,110,0.9653803001143816,0.9614276048631017,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,112,0.9659714541712275,0.9618432145926615,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,114,0.9660665276169826,0.9630308412777597,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,116,0.9667623923481447,0.963426161428482,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,118,0.9670661594784291,0.9640788119606472,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,120,0.967839304858604,0.9647047742189988,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,122,0.9682841257017905,0.9654035330848061,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,124,0.9691705354553981,0.9652175079426293,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,126,0.9697070657511535,0.9656877968909027,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,128,0.9709055286916807,0.965797809567059,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,130,0.9714856919274107,0.9660252445537398,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,132,0.9719030730315658,0.9661633233470938,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,134,0.971716953952947,0.9669150966881376,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,136,0.9721991339139989,0.9670148309777534,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,138,0.9725311455175771,0.967735975857154,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,139,0.9725332691624312,0.9681455604584474,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,0,0.740976956587329,0.7378625699932496,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,2,0.7519361109447962,0.7567184309708163,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,4,0.7573965768559855,0.755913696536393,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,6,0.7818105984252697,0.7850163402582112,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,8,0.7956567747644623,0.8018298494799062,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,10,0.8050279320616612,0.8126541337218149,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,12,0.8327668886893428,0.8365017916873546,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,14,0.8388666528210169,0.8458032063525864,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,16,0.8478948961144783,0.8497721960030885,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,18,0.8625178836856738,0.8606433992126254,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,20,0.8688309782109197,0.8693589577488201,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,22,0.8719186629586909,0.8743469923344498,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,24,0.8778455016701846,0.8802277331949674,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,26,0.8837086042655611,0.8844067494641398,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,28,0.8922343035613649,0.888581913960845,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,30,0.8993273895738927,0.8953460910935896,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,32,0.9015456204234348,0.8971136038767132,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,34,0.9047017505443166,0.9029278378346772,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,36,0.9116916999119228,0.9075172807035486,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,38,0.9101954495583774,0.9081757439930157,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,40,0.9085235721020065,0.9106677678317031,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,42,0.9110616149035535,0.9129064779773094,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,44,0.9154619932846467,0.9147742003580861,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,46,0.9170057682875744,0.9171744096476461,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,48,0.920526580666367,0.917870596749732,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,50,0.9222739964268081,0.920381462565002,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,52,0.9217604022328398,0.9229118632987021,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,54,0.9252934739528667,0.9257096652044722,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,56,0.9279461191461217,0.927098935788198,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,58,0.931996631913991,0.9284112304931565,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,60,0.9332794729358216,0.9313063268882023,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,62,0.9344749226303972,0.9335627942268953,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,64,0.9360671663871041,0.9358413823391251,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,66,0.9368139004766286,0.938027225656246,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,68,0.9388118381574971,0.9390954952203557,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,70,0.9414781100532873,0.9418638647299568,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,72,0.9423662006707899,0.9433873277965094,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,74,0.944693064406474,0.9460078656275015,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,76,0.9458565220486577,0.9473030308638084,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,78,0.9462044988569731,0.9474625487925848,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,80,0.947396360748697,0.9492168451445919,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,82,0.9480620765689323,0.9501481552585247,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,84,0.9507871347934689,0.9515656345316013,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,86,0.9514058956368923,0.9519114280572305,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,88,0.9531422453074135,0.9534649540323683,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,90,0.9542243398749547,0.9530129264912806,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,92,0.9552839259816842,0.9536802563960389,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,94,0.9570276965762291,0.9549112323377907,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,96,0.9575112602226116,0.9564998562868707,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,98,0.9586658506463457,0.9567341845209715,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,100,0.9598678890566076,0.9582252432788574,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,102,0.960057282114379,0.958898316201059,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,104,0.9601312360669836,0.959806043373196,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,106,0.9608539034776619,0.9600746627515094,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,108,0.9617841015334352,0.9610712472123428,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,110,0.9629560809727112,0.9623248249143634,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,112,0.9641193426641017,0.9628974152208983,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,114,0.9643249436900082,0.9635903397934136,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,116,0.9651667901733676,0.9639805370393866,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,118,0.9658170487661119,0.9646829077776242,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,120,0.9661376925211534,0.9655002445814249,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,122,0.9662332569419237,0.965908510420571,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,124,0.9666953557616424,0.9664578842386161,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,126,0.967241159653638,0.9669051241654849,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,128,0.9677328541157203,0.9670435357139112,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,130,0.9681632666100125,0.9674708488951046,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,132,0.968107066239545,0.9677770827682705,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,134,0.968553112710595,0.9683778692915974,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,136,0.968872479870444,0.9692005012284766,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,138,0.9690381873858269,0.9697035645623426,1
trajectory,stag_hunt,meta_mapg,43,0.7100000000000001,0.7100000000000001,139,0.9693533307625456,0.9695130323151477,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,0,0.7118304738968965,0.9223124394705999,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,2,0.7396063730283439,0.9264305012256553,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,4,0.7626435635932929,0.9289223103701134,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,6,0.7875689040982993,0.9342413900626184,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,8,0.8034634774384242,0.9374665569304601,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,10,0.8144032754588181,0.9386810103621744,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,12,0.8297185323844655,0.9393146363104885,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,14,0.8430525565889283,0.9397780456531692,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,16,0.8583465055629819,0.9419928918368274,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,18,0.8734117990944712,0.9439307609548492,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,20,0.8813029933691,0.9463715210334573,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,22,0.8908824272152934,0.9497678101782521,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,24,0.8984927534286941,0.9517807654142078,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,26,0.9036941400037962,0.9534966360299181,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,28,0.9060554967215566,0.9533263942984389,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,30,0.9130858420787191,0.956216138753289,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,32,0.920192574274842,0.9564777392139233,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,34,0.9247765288736689,0.9574450234899247,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,36,0.9257600594515984,0.9588342164909848,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,38,0.9304676695491813,0.9592756706390929,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,40,0.9314957582155187,0.9598245483467115,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,42,0.9350979263403608,0.9609050639898883,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,44,0.9364411845970851,0.9606950816904087,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,46,0.9387417179278156,0.9611940122677834,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,48,0.9409760044635537,0.9613536923743752,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,50,0.9432004763339356,0.9625521448782404,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,52,0.9459332047012807,0.9633285565953142,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,54,0.9477099326583734,0.9633538542211837,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,56,0.9484009858857453,0.963565308204133,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,58,0.9496631324374717,0.9642089928860624,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,60,0.9502237975518197,0.9640840024693206,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,62,0.9513550985461646,0.9644821599372109,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,64,0.9536080780958758,0.9658415993227811,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,66,0.9546041360062518,0.9661157175342329,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,68,0.955785462924068,0.9662298787180573,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,70,0.9576827371570709,0.9667178207294312,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,72,0.9598645293597572,0.9673835353621595,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,74,0.9613646946303999,0.9677950917450981,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,76,0.9621086716837771,0.968310616570306,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,78,0.9632138233895581,0.9691580553436836,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,80,0.9642771707093724,0.9694527340600976,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,82,0.9645226782359905,0.9697799609447075,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,84,0.965768346939583,0.9702595110870844,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,86,0.9661534183554942,0.9711857194474307,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,88,0.9666643648641327,0.9718783664315949,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,90,0.9672269748695235,0.9722356150938164,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,92,0.9676029453834536,0.9722637313286144,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,94,0.9681383219348522,0.9729736441898642,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,96,0.9685105352832242,0.9734022560236988,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,98,0.9686500183870401,0.9737537104652466,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,100,0.9693171549103425,0.9741532396718233,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,102,0.9697318966833774,0.9745598510194102,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,104,0.9699918542442948,0.9749959880760601,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,106,0.9705636010654533,0.9754157206978564,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,108,0.9707356487470801,0.9759239092000872,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,110,0.9710201401790386,0.9768260195479004,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,112,0.9712647200066997,0.9767856557747265,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,114,0.9716876136955096,0.9771488174106158,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,116,0.9713869270621744,0.9773520003489911,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,118,0.972025465876913,0.9774457224120394,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,120,0.9722357808515333,0.9773589110631169,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,122,0.9725629896425376,0.9776614425824554,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,124,0.9732022576548638,0.9778637648765547,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,126,0.9733265574274778,0.9783328834949369,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,128,0.9734675041861575,0.9786236111335522,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,130,0.9739811815339059,0.9788602510825429,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,132,0.9742405105397013,0.9792836218574467,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,134,0.9747943994542492,0.979400521947861,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,136,0.9746066764757669,0.9794685317511317,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,138,0.9751366818384841,0.9796192517557134,1
trajectory,stag_hunt,meta_mapg,44,0.7100000000000001,0.92,139,0.9753649450409836,0.9797951981732752,1
trajectory,stag_hunt,meta_mapg,45,0.92,0.08,0,0.9164098536057658,0.08371988491356011,0
trajectory,stag_hunt,meta_mapg,45,0.92,0.08,2,0.9055428519416784,0.08389207778725061,0
trajectory,stag_hunt,meta_mapg,45,0.92,0.08,4,0.8975190637888186,0.09179030403662392,0
trajectory,stag_hunt,meta_mapg,45,0.92,0.08,6,0.8833638430715552,0.09550535326558511,0
trajectory,stag_hunt,meta_mapg,45,0.92,0.08,8,0.8678674853209835,0.10097197926760484,0
trajectory,stag_hunt,meta_mapg,45,0.92,0.08,10,0.8472795497726511,0.1084790190190478,0
trajectory,stag_hunt,meta_mapg,45,0.92,0.08,12,0.8210501006292703,0.11122378436562856,0
